epoch,train_cross_entropy,validation_accuracy,validation_cross_entropy,validation_correct_probability,elapsed_seconds
0,,0.102000000,2.323832971,0.099014422,0.243
1,2.309536677,0.093000000,2.310240630,0.099583025,2.688
2,2.298958153,0.101000000,2.313680611,0.099292976,5.090
3,2.292931696,0.078000000,2.317530041,0.098901223,7.506
4,2.289549709,0.093500000,2.307232018,0.099943004,9.922
5,2.286209996,0.093000000,2.310153683,0.099698029,12.350
